date,product,store,sales,lag_1,lag_7,rolling_mean,day_of_week,forecast
2023-09-19,P3,S1,21,16.0,19.0,25.428571428571427,1,19.32416256286599
2023-09-19,P2,S2,19,17.0,31.0,24.285714285714285,1,17.98812515033272
2023-09-19,P3,S2,19,10.0,19.0,21.571428571428573,1,18.40347636587873
2023-09-19,P1,S2,30,21.0,19.0,21.857142857142858,1,20.427713758043627
2023-09-19,P2,S1,21,26.0,36.0,21.285714285714285,1,21.16169761464892
2023-09-19,P1,S1,20,17.0,25.0,18.428571428571427,1,18.705312402776784
2023-09-20,P1,S1,15,20.0,24.0,18.142857142857142,2,18.694424900478392
2023-09-20,P1,S2,24,30.0,28.0,20.142857142857142,2,20.621424356849896
2023-09-20,P2,S1,21,21.0,11.0,20.714285714285715,2,20.256630272018825
2023-09-20,P2,S2,20,19.0,11.0,22.0,2,19.27603903380132
2023-09-20,P3,S1,15,21.0,16.0,22.0,2,19.228692486396277
2023-09-20,P3,S2,26,19.0,22.0,21.0,2,20.200021077217617
2023-09-21,P1,S1,23,15.0,22.0,20.714285714285715,3,20.032349588901287
2023-09-21,P1,S2,17,24.0,25.0,21.285714285714285,3,20.103440969288524
2023-09-21,P2,S1,25,21.0,14.0,20.0,3,20.02665292605408
2023-09-21,P2,S2,17,20.0,8.0,19.857142857142858,3,19.077606859984268
2023-09-21,P3,S1,16,15.0,24.0,19.285714285714285,3,18.797683856781045
2023-09-21,P3,S2,16,26.0,15.0,20.0,3,19.91318861065191
2023-09-22,P2,S2,13,17.0,19.0,19.714285714285715,4,20.128543211910536
2023-09-22,P3,S2,19,16.0,19.0,19.857142857142858,4,19.88951720993113
2023-09-22,P3,S1,9,16.0,17.0,18.714285714285715,4,19.52099997436203
2023-09-22,P2,S1,10,25.0,23.0,19.285714285714285,4,18.143658212722716
2023-09-22,P1,S2,22,17.0,20.0,18.857142857142858,4,19.77818594752615
2023-09-22,P1,S1,11,23.0,9.0,20.0,4,17.48693868812849
2023-09-23,P1,S1,29,11.0,28.0,17.857142857142858,5,28.336549667036596
2023-09-23,P1,S2,28,22.0,23.0,18.571428571428573,5,29.110174368098768
2023-09-23,P2,S1,24,10.0,26.0,17.714285714285715,5,27.303827697707387
2023-09-23,P2,S2,24,13.0,32.0,17.285714285714285,5,28.862340718742015
2023-09-23,P3,S1,32,9.0,31.0,15.0,5,30.735998008506208
2023-09-23,P3,S2,27,19.0,30.0,15.285714285714286,5,28.26692537604266
2023-09-24,P3,S2,27,27.0,22.0,15.857142857142858,6,28.228140882794115
2023-09-24,P3,S1,32,32.0,37.0,18.857142857142858,6,31.655107486588257
2023-09-24,P2,S2,36,24.0,30.0,19.142857142857142,6,29.719835320518037
2023-09-24,P1,S1,31,29.0,25.0,21.857142857142858,6,29.512021967346598
2023-09-24,P1,S2,25,28.0,29.0,24.0,6,28.926690835133503
2023-09-24,P2,S1,30,24.0,19.0,26.142857142857142,6,29.165542668251764
2023-09-25,P2,S2,18,36.0,17.0,28.571428571428573,0,19.854523292529798
2023-09-25,P3,S1,19,32.0,16.0,29.285714285714285,0,19.04790533701197
2023-09-25,P3,S2,21,27.0,10.0,28.571428571428573,0,19.903385885476304
2023-09-25,P2,S1,20,30.0,26.0,29.428571428571427,0,20.408357806514264
2023-09-25,P1,S1,21,31.0,17.0,29.714285714285715,0,20.01203577444632
2023-09-25,P1,S2,18,25.0,21.0,29.285714285714285,0,19.73798480894263
2023-09-26,P1,S1,15,21.0,20.0,28.857142857142858,1,19.47245748234401
2023-09-26,P1,S2,14,18.0,30.0,26.285714285714285,1,17.274940995711543
2023-09-26,P2,S1,13,20.0,21.0,24.571428571428573,1,19.526642790534453
2023-09-26,P2,S2,11,18.0,19.0,23.285714285714285,1,19.082953575758733
2023-09-26,P3,S1,13,19.0,21.0,21.714285714285715,1,19.09584401304508
2023-09-26,P3,S2,20,21.0,19.0,20.285714285714285,1,20.111263126004282
2023-09-27,P1,S2,22,14.0,24.0,18.714285714285715,2,19.806631475475893
2023-09-27,P2,S1,20,13.0,21.0,17.571428571428573,2,19.08621199312067
2023-09-27,P2,S2,10,11.0,20.0,16.571428571428573,2,17.296915706463615
2023-09-27,P3,S1,23,13.0,15.0,15.571428571428571,2,19.982621595324026
2023-09-27,P3,S2,24,20.0,26.0,15.857142857142858,2,19.796529849494338
2023-09-27,P1,S1,15,15.0,15.0,15.285714285714286,2,17.82605690382967
2023-09-28,P2,S2,20,10.0,17.0,13.714285714285714,3,20.274127265998263
2023-09-28,P3,S1,13,23.0,16.0,15.0,3,15.479334322119259
2023-09-28,P3,S2,11,24.0,16.0,16.571428571428573,3,18.03398611282839
2023-09-28,P2,S1,15,20.0,25.0,17.857142857142858,3,17.737151026472674
2023-09-28,P1,S1,15,15.0,23.0,18.142857142857142,3,19.543789423995513
2023-09-28,P1,S2,22,22.0,17.0,18.428571428571427,3,19.660720479269813
2023-09-29,P1,S1,18,15.0,11.0,18.428571428571427,4,18.548070769000564
2023-09-29,P1,S2,19,22.0,22.0,20.142857142857142,4,20.467791271421262
2023-09-29,P2,S1,18,15.0,10.0,19.0,4,17.78505470688068
2023-09-29,P2,S2,14,20.0,13.0,18.428571428571427,4,18.80397741478345
2023-09-29,P3,S1,18,13.0,9.0,17.428571428571427,4,18.219602670883056
2023-09-29,P3,S2,21,11.0,19.0,16.857142857142858,4,19.545662542619958
2023-09-30,P1,S1,29,18.0,29.0,16.285714285714285,5,28.666814270993846
2023-09-30,P1,S2,30,19.0,28.0,16.857142857142858,5,29.302951232269134
2023-09-30,P2,S1,26,18.0,24.0,16.285714285714285,5,28.02765686211114
2023-09-30,P2,S2,35,14.0,24.0,16.142857142857142,5,30.737548826626888
2023-09-30,P3,S1,24,18.0,32.0,15.857142857142858,5,27.87666024084628
2023-09-30,P3,S2,32,21.0,27.0,17.0,5,30.309996536275772
2023-10-01,P3,S2,22,32.0,27.0,20.0,6,27.75440540673303
2023-10-01,P2,S2,27,35.0,36.0,22.428571428571427,6,28.732080792194733
2023-10-01,P3,S1,35,24.0,32.0,23.142857142857142,6,29.619592685864273
2023-10-01,P1,S2,32,30.0,25.0,24.857142857142858,6,30.58686193668019
2023-10-01,P2,S1,28,26.0,30.0,26.571428571428573,6,30.38075244873875
2023-10-01,P1,S1,35,29.0,31.0,28.142857142857142,6,31.07954504443577
2023-10-02,P1,S1,15,35.0,21.0,30.142857142857142,0,19.351710496711032
2023-10-02,P1,S2,18,32.0,18.0,30.142857142857142,0,19.49256099178571
2023-10-02,P2,S1,26,28.0,20.0,29.142857142857142,0,20.224860202239757
2023-10-02,P2,S2,21,27.0,18.0,29.571428571428573,0,19.951444836873247
2023-10-02,P3,S1,15,35.0,19.0,30.285714285714285,0,19.499793463210402
2023-10-02,P3,S2,18,22.0,21.0,29.714285714285715,0,19.705566533398482
2023-10-03,P1,S1,16,15.0,15.0,27.714285714285715,1,19.895733073820928
2023-10-03,P1,S2,16,18.0,14.0,25.285714285714285,1,19.670843768808446
2023-10-03,P2,S1,24,26.0,13.0,24.428571428571427,1,19.54345872363159
2023-10-03,P2,S2,13,21.0,11.0,23.428571428571427,1,17.587078394043377
2023-10-03,P3,S1,28,15.0,13.0,21.714285714285715,1,20.532514508975638
2023-10-03,P3,S2,24,18.0,20.0,19.285714285714285,1,19.437242459306248
2023-10-04,P3,S2,22,24.0,24.0,19.571428571428573,2,20.0347638482681
2023-10-04,P3,S1,17,28.0,23.0,21.428571428571427,2,20.10177876376614
2023-10-04,P2,S2,12,13.0,10.0,20.714285714285715,2,15.813032377746346
2023-10-04,P1,S2,17,16.0,22.0,19.285714285714285,2,19.41235262558813
2023-10-04,P1,S1,25,16.0,15.0,18.571428571428573,2,19.870318597911012
2023-10-04,P2,S1,19,24.0,20.0,19.857142857142858,2,19.982973550192263
2023-10-05,P3,S2,22,22.0,11.0,20.428571428571427,3,20.06890389672808
2023-10-05,P1,S1,26,25.0,15.0,20.571428571428573,3,20.038337240715304
2023-10-05,P1,S2,14,17.0,22.0,19.0,3,20.069334551603106
2023-10-05,P2,S1,18,19.0,15.0,19.857142857142858,3,19.425650302530645
2023-10-05,P2,S2,19,12.0,20.0,19.285714285714285,3,19.09136234474102
2023-10-05,P3,S1,13,17.0,13.0,19.428571428571427,3,19.202508377436114
2023-10-06,P1,S1,16,26.0,18.0,19.714285714285715,4,20.096210574705417
2023-10-06,P1,S2,19,14.0,19.0,18.571428571428573,4,19.701220539831244
2023-10-06,P2,S1,17,18.0,18.0,17.571428571428573,4,19.530673578752502
2023-10-06,P2,S2,16,19.0,14.0,17.857142857142858,4,19.39950672856113
2023-10-06,P3,S1,19,13.0,18.0,17.0,4,19.12781107758133
2023-10-06,P3,S2,18,22.0,21.0,18.428571428571427,4,19.68198523641549
2023-10-07,P3,S1,30,19.0,24.0,18.714285714285715,5,29.032023745429633
2023-10-07,P3,S2,34,18.0,32.0,17.571428571428573,5,29.71526573958564
2023-10-07,P2,S2,38,16.0,35.0,17.857142857142858,5,30.687701467726427
2023-10-07,P1,S1,28,16.0,29.0,17.571428571428573,5,29.27370260979488
2023-10-07,P1,S2,26,19.0,30.0,17.571428571428573,5,28.845835660150932
2023-10-07,P2,S1,31,17.0,26.0,18.142857142857142,5,29.650006257862746
2023-10-08,P1,S1,23,28.0,35.0,19.0,6,28.060331478184615
2023-10-08,P1,S2,30,26.0,32.0,20.0,6,29.23711437220503
2023-10-08,P2,S1,24,31.0,28.0,21.857142857142858,6,28.720244929327745
2023-10-08,P2,S2,22,38.0,27.0,25.0,6,27.910580397855647
2023-10-08,P3,S1,26,30.0,35.0,27.0,6,28.065243259696572
2023-10-08,P3,S2,35,34.0,22.0,29.142857142857142,6,30.71182122135468
2023-10-09,P3,S1,21,26.0,15.0,30.428571428571427,0,19.845726753725465
2023-10-09,P2,S2,19,22.0,21.0,29.571428571428573,0,19.50550171220722
2023-10-09,P3,S2,20,35.0,18.0,30.857142857142858,0,20.235871293694014
2023-10-09,P1,S2,21,30.0,18.0,30.714285714285715,0,19.51981472859274
2023-10-09,P1,S1,24,23.0,15.0,28.571428571428573,0,19.12781888321847
2023-10-09,P2,S1,12,24.0,26.0,27.714285714285715,0,19.251922605053316
2023-10-10,P3,S1,9,21.0,28.0,25.857142857142858,1,17.82363254991059
2023-10-10,P2,S2,22,19.0,13.0,24.857142857142858,1,19.770754495680777
2023-10-10,P3,S2,19,20.0,24.0,24.571428571428573,1,19.67150513208927
2023-10-10,P1,S2,15,21.0,16.0,22.571428571428573,1,19.302149412045747
2023-10-10,P1,S1,10,24.0,16.0,21.714285714285715,1,18.766852920042975
2023-10-10,P2,S1,19,12.0,24.0,20.142857142857142,1,21.299621592744103
2023-10-11,P1,S1,20,10.0,25.0,18.142857142857142,2,19.44136649125668
2023-10-11,P1,S2,24,15.0,17.0,17.285714285714285,2,19.293029543263906
2023-10-11,P2,S1,23,19.0,19.0,17.285714285714285,2,19.67624605143626
2023-10-11,P2,S2,22,22.0,12.0,17.571428571428573,2,20.107471051255793
2023-10-11,P3,S1,16,9.0,17.0,15.857142857142858,2,18.648542705405465
2023-10-11,P3,S2,10,19.0,22.0,15.142857142857142,2,15.2224597460077
2023-10-12,P3,S1,22,16.0,13.0,15.714285714285714,3,20.396804924789198
2023-10-12,P2,S2,23,22.0,19.0,17.428571428571427,3,20.042477131624608
2023-10-12,P3,S2,21,10.0,22.0,16.714285714285715,3,19.10011698424848
2023-10-12,P1,S2,25,24.0,14.0,17.428571428571427,3,20.542603623656966
2023-10-12,P1,S1,18,20.0,26.0,17.142857142857142,3,17.28423891353495
2023-10-12,P2,S1,26,23.0,18.0,19.142857142857142,3,20.386570247138426
2023-10-13,P3,S2,18,21.0,18.0,19.428571428571427,4,19.933474667941724
2023-10-13,P3,S1,28,22.0,19.0,20.285714285714285,4,20.564539540659812
2023-10-13,P2,S2,15,23.0,16.0,20.428571428571427,4,19.28328996269487
2023-10-13,P1,S1,17,18.0,16.0,21.571428571428573,4,18.797967515422098
2023-10-13,P1,S2,19,25.0,19.0,21.714285714285715,4,19.8070334600459
2023-10-13,P2,S1,28,26.0,17.0,22.571428571428573,4,19.917010713156444
2023-10-14,P1,S1,36,17.0,28.0,21.714285714285715,5,30.30414526034701
2023-10-14,P1,S2,22,19.0,26.0,21.428571428571427,5,27.94711727106966
2023-10-14,P2,S1,32,28.0,31.0,22.285714285714285,5,29.039352034461114
2023-10-14,P2,S2,26,15.0,38.0,21.142857142857142,5,27.268812575001547
2023-10-14,P3,S1,22,28.0,30.0,22.571428571428573,5,28.511865896934246
2023-10-14,P3,S2,31,18.0,34.0,21.571428571428573,5,29.673565119281076
2023-10-15,P1,S1,35,36.0,23.0,23.0,6,32.351238263389156
2023-10-15,P1,S2,25,22.0,30.0,23.714285714285715,6,29.504472796184118
2023-10-15,P2,S1,22,32.0,24.0,25.571428571428573,6,27.271355649175526
2023-10-15,P2,S2,29,26.0,22.0,25.285714285714285,6,29.243142202772002
2023-10-15,P3,S1,29,22.0,26.0,26.285714285714285,6,29.51595277721822
2023-10-15,P3,S2,32,31.0,35.0,26.714285714285715,6,29.549690708670095
2023-10-16,P3,S2,11,32.0,20.0,28.714285714285715,0,18.933573010627395
2023-10-16,P3,S1,18,29.0,21.0,27.714285714285715,0,19.638588971830657
2023-10-16,P2,S2,21,29.0,19.0,28.714285714285715,0,19.253508746535225
2023-10-16,P1,S2,19,25.0,21.0,27.714285714285715,0,19.647314600344888
2023-10-16,P1,S1,24,35.0,24.0,29.0,0,21.170915750266012
2023-10-16,P2,S1,29,22.0,12.0,29.0,0,21.118978964529646
2023-10-17,P3,S2,20,11.0,19.0,26.142857142857142,1,19.654249035636447
2023-10-17,P1,S1,18,24.0,10.0,25.0,1,17.609919822766198
2023-10-17,P1,S2,18,19.0,15.0,23.571428571428573,1,19.11906329004557
2023-10-17,P2,S1,24,29.0,19.0,23.571428571428573,1,19.824114168243955
2023-10-17,P2,S2,22,21.0,22.0,23.0,1,19.610024895032055
2023-10-17,P3,S1,14,18.0,9.0,20.571428571428573,1,18.02390509846106
2023-10-18,P1,S1,23,18.0,20.0,20.0,2,20.05672475871775
2023-10-18,P1,S2,27,18.0,24.0,21.0,2,20.104265072815753
2023-10-18,P2,S1,24,24.0,23.0,21.0,2,21.3207241170277
2023-10-18,P2,S2,23,22.0,22.0,21.428571428571427,2,20.176785298710833
2023-10-18,P3,S1,20,14.0,16.0,19.285714285714285,2,19.584053183384313
2023-10-18,P3,S2,21,20.0,10.0,19.142857142857142,2,18.609938603600227
2023-10-19,P3,S1,21,20.0,22.0,19.428571428571427,3,19.862494307898046
2023-10-19,P3,S2,26,21.0,21.0,19.857142857142858,3,20.064068831553644
2023-10-19,P2,S2,16,23.0,23.0,20.571428571428573,3,19.99089374230555
2023-10-19,P1,S1,26,23.0,18.0,20.428571428571427,3,20.29784942260123
2023-10-19,P1,S2,13,27.0,25.0,21.142857142857142,3,19.757885089188168
2023-10-19,P2,S1,18,24.0,26.0,22.571428571428573,3,19.106680550264613
2023-10-20,P1,S1,17,26.0,17.0,23.428571428571427,4,19.208378260006587
2023-10-20,P1,S2,8,13.0,19.0,22.428571428571427,4,17.23529632371667
2023-10-20,P2,S1,17,18.0,28.0,22.0,4,18.195704044442394
2023-10-20,P2,S2,24,16.0,15.0,21.0,4,19.869259528488623
2023-10-20,P3,S1,22,21.0,28.0,20.714285714285715,4,20.52524906020814
2023-10-20,P3,S2,22,26.0,18.0,20.571428571428573,4,20.631153145628613
2023-10-21,P3,S2,32,22.0,31.0,20.285714285714285,5,29.10939212628815
2023-10-21,P3,S1,40,22.0,22.0,19.714285714285715,5,31.86305055995139
2023-10-21,P2,S2,25,24.0,26.0,21.285714285714285,5,28.774984409416785
2023-10-21,P1,S1,28,17.0,36.0,21.142857142857142,5,29.03317789665196
2023-10-21,P1,S2,23,8.0,22.0,20.0,5,26.276469174116475
2023-10-21,P2,S1,32,17.0,32.0,19.428571428571427,5,30.684394573538672
2023-10-22,P3,S1,35,40.0,29.0,21.428571428571427,6,31.040073934759217
2023-10-22,P3,S2,30,32.0,32.0,22.857142857142858,6,29.123514241875142
2023-10-22,P2,S2,28,25.0,29.0,23.285714285714285,6,29.33559458995465
2023-10-22,P1,S1,27,28.0,35.0,23.857142857142858,6,28.862100398044955
2023-10-22,P1,S2,26,23.0,25.0,24.714285714285715,6,29.30533468135533
2023-10-22,P2,S1,29,32.0,22.0,28.142857142857142,6,29.15424089084412
2023-10-23,P1,S1,16,27.0,24.0,29.571428571428573,0,20.058002227172345
2023-10-23,P1,S2,29,26.0,19.0,27.571428571428573,0,19.70952655369534
2023-10-23,P2,S1,20,29.0,29.0,27.142857142857142,0,19.667007457357343
2023-10-23,P2,S2,23,28.0,21.0,27.571428571428573,0,19.679192557189907
2023-10-23,P3,S1,16,35.0,18.0,28.571428571428573,0,19.653546389664566
2023-10-23,P3,S2,21,30.0,11.0,29.571428571428573,0,18.776346389362875
2023-10-24,P2,S2,26,23.0,22.0,28.285714285714285,1,19.870354251243143
2023-10-24,P3,S1,18,16.0,14.0,26.714285714285715,1,19.74774013810433
2023-10-24,P3,S2,14,21.0,20.0,26.0,1,19.296267499658157
2023-10-24,P2,S1,30,20.0,24.0,24.714285714285715,1,19.84618879534527
2023-10-24,P1,S1,21,16.0,18.0,23.0,1,19.355311066385717
2023-10-24,P1,S2,10,29.0,18.0,22.142857142857142,1,19.785891656444093
2023-10-25,P1,S1,21,21.0,23.0,20.857142857142858,2,20.729326479165728
2023-10-25,P1,S2,20,10.0,27.0,19.0,2,20.08607365623765
2023-10-25,P2,S1,21,30.0,24.0,21.0,2,20.635926715305942
2023-10-25,P2,S2,20,26.0,23.0,21.714285714285715,2,20.021817550985855
2023-10-25,P3,S1,22,18.0,20.0,21.428571428571427,2,19.365328774529576
2023-10-25,P3,S2,27,14.0,21.0,21.142857142857142,2,20.13119156187508
2023-10-26,P3,S2,14,27.0,26.0,20.857142857142858,3,20.03164768788721
2023-10-26,P3,S1,35,22.0,21.0,21.0,3,21.236882864505954
2023-10-26,P2,S2,28,20.0,16.0,22.428571428571427,3,19.232913278915767
2023-10-26,P1,S1,22,21.0,26.0,21.142857142857142,3,19.70159217098113
2023-10-26,P1,S2,14,20.0,13.0,20.285714285714285,3,18.813999150287263
2023-10-26,P2,S1,26,21.0,18.0,20.714285714285715,3,20.61118145435022
2023-10-27,P3,S1,29,35.0,22.0,23.714285714285715,4,23.35946241231336
2023-10-27,P3,S2,16,14.0,22.0,21.857142857142858,4,18.98913618907975
2023-10-27,P2,S2,17,28.0,24.0,22.714285714285715,4,20.03893977031108
2023-10-27,P2,S1,22,26.0,17.0,23.571428571428573,4,19.356417626082017
2023-10-27,P1,S2,9,14.0,8.0,22.571428571428573,4,14.81976120515552
2023-10-27,P1,S1,21,22.0,17.0,22.857142857142858,4,19.78482850920183
2023-10-28,P1,S1,21,21.0,28.0,22.857142857142858,5,28.89530583783169
2023-10-28,P1,S2,27,9.0,23.0,19.142857142857142,5,26.820748550650432
2023-10-28,P2,S1,20,22.0,32.0,20.285714285714285,5,29.011613322651282
2023-10-28,P2,S2,33,17.0,25.0,18.714285714285715,5,31.152899653014007
2023-10-28,P3,S1,19,29.0,40.0,19.142857142857142,5,23.872577912113925
2023-10-28,P3,S2,30,16.0,32.0,19.428571428571427,5,30.400133666589507
2023-10-29,P1,S1,19,21.0,27.0,19.285714285714285,6,28.173061382562825
2023-10-29,P1,S2,28,27.0,26.0,20.142857142857142,6,28.72308826979734
2023-10-29,P2,S1,38,20.0,29.0,21.714285714285715,6,30.36472407084439
2023-10-29,P2,S2,31,33.0,28.0,23.285714285714285,6,29.746143877067052
2023-10-29,P3,S1,25,19.0,35.0,23.571428571428573,6,27.850274925131597
2023-10-29,P3,S2,29,30.0,30.0,23.714285714285715,6,29.732485149608724
2023-10-30,P3,S2,16,29.0,21.0,25.571428571428573,0,19.641634970161434
2023-10-30,P3,S1,6,25.0,16.0,26.142857142857142,0,18.396622295739395
2023-10-30,P2,S2,22,31.0,23.0,26.714285714285715,0,20.181035429953386
2023-10-30,P2,S1,13,38.0,20.0,29.285714285714285,0,19.336666482652273
2023-10-30,P1,S2,22,28.0,29.0,28.571428571428573,0,19.610166356889078
2023-10-30,P1,S1,20,19.0,16.0,28.571428571428573,0,19.214427722361307
2023-10-31,P3,S1,15,6.0,18.0,25.142857142857142,1,17.436267168356107
2023-10-31,P2,S2,12,22.0,26.0,24.142857142857142,1,18.371947574103956
2023-10-31,P3,S2,20,16.0,14.0,22.857142857142858,1,20.022153474873996
2023-10-31,P1,S2,23,22.0,10.0,21.571428571428573,1,19.889166105417715
2023-10-31,P1,S1,17,20.0,21.0,19.0,1,20.26511120047956
2023-10-31,P2,S1,20,13.0,30.0,16.857142857142858,1,19.35438356746691
2023-11-01,P1,S1,19,17.0,21.0,16.571428571428573,2,19.038802615621776
2023-11-01,P1,S2,17,23.0,20.0,19.0,2,20.099069464125105
2023-11-01,P2,S1,17,20.0,21.0,18.714285714285715,2,20.05064133861832
2023-11-01,P2,S2,23,12.0,20.0,18.142857142857142,2,19.353173908996943
2023-11-01,P3,S1,17,15.0,22.0,17.142857142857142,2,19.17932908863517
2023-11-01,P3,S2,19,20.0,27.0,17.142857142857142,2,17.809065695520545
2023-11-02,P3,S1,16,17.0,35.0,17.714285714285715,3,19.197022612879763
2023-11-02,P3,S2,18,19.0,14.0,18.0,3,19.616505813089024
2023-11-02,P2,S1,10,17.0,26.0,17.142857142857142,3,17.23438336349682
2023-11-02,P1,S2,12,17.0,14.0,16.714285714285715,3,19.78045696271324
2023-11-02,P1,S1,30,19.0,22.0,17.714285714285715,3,20.32245410503451
2023-11-02,P2,S2,23,23.0,28.0,18.857142857142858,3,20.141056490277602
2023-11-03,P1,S1,16,30.0,21.0,20.285714285714285,4,19.41758439533878
2023-11-03,P1,S2,18,12.0,9.0,19.571428571428573,4,19.24590353828987
2023-11-03,P2,S1,27,10.0,22.0,18.285714285714285,4,20.515191089252802
2023-11-03,P2,S2,24,23.0,17.0,19.142857142857142,4,20.004384353175162
2023-11-03,P3,S1,24,16.0,29.0,19.0,4,19.934576104502863
2023-11-03,P3,S2,12,18.0,16.0,18.857142857142858,4,19.08498546776894
2023-11-04,P3,S1,32,24.0,19.0,19.0,5,29.73890434380618
2023-11-04,P1,S1,24,16.0,21.0,17.0,5,28.040106230222467
2023-11-04,P1,S2,15,18.0,27.0,17.857142857142858,5,26.69449325364191
2023-11-04,P2,S1,25,27.0,20.0,20.285714285714285,5,28.844479745742316
2023-11-04,P2,S2,34,24.0,33.0,20.428571428571427,5,28.940783759643388
2023-11-04,P3,S2,28,12.0,30.0,19.857142857142858,5,28.754570619440464
2023-11-05,P3,S1,21,32.0,25.0,21.857142857142858,6,28.642181550336833
2023-11-05,P3,S2,31,28.0,29.0,22.428571428571427,6,29.126352795405502
2023-11-05,P2,S2,33,34.0,31.0,25.0,6,30.679603206840078
2023-11-05,P1,S1,29,24.0,19.0,25.857142857142858,6,28.98693671587081
2023-11-05,P1,S2,26,15.0,28.0,24.142857142857142,6,29.235016523467564
2023-11-05,P2,S1,31,25.0,38.0,24.285714285714285,6,30.3604920857632
2023-11-06,P1,S1,24,29.0,20.0,26.714285714285715,0,19.541713092010422
2023-11-06,P1,S2,17,26.0,22.0,25.857142857142858,0,19.419900788697802
2023-11-06,P2,S1,23,31.0,13.0,26.285714285714285,0,19.4008523834336
2023-11-06,P2,S2,34,33.0,22.0,26.142857142857142,0,20.91787034251013
2023-11-06,P3,S1,19,21.0,6.0,25.714285714285715,0,20.262757926032307
2023-11-06,P3,S2,21,31.0,16.0,28.0,0,19.00834059638109
2023-11-07,P1,S1,16,24.0,17.0,27.857142857142858,1,19.411960933636735
2023-11-07,P1,S2,20,17.0,23.0,26.142857142857142,1,19.236439603895693
2023-11-07,P2,S1,22,23.0,20.0,25.714285714285715,1,19.517529065303112
2023-11-07,P2,S2,20,34.0,12.0,26.142857142857142,1,19.596847607529867
2023-11-07,P3,S1,14,19.0,15.0,24.142857142857142,1,19.36391416020739
2023-11-07,P3,S2,21,21.0,20.0,24.142857142857142,1,19.73338791651471
2023-11-08,P3,S2,21,21.0,19.0,22.714285714285715,2,19.886418934016273
2023-11-08,P3,S1,23,14.0,17.0,21.285714285714285,2,20.232819433053898
2023-11-08,P2,S2,18,20.0,23.0,21.714285714285715,2,19.385215732977798
2023-11-08,P1,S2,22,20.0,17.0,21.285714285714285,2,20.06178379355676
2023-11-08,P1,S1,27,16.0,19.0,18.714285714285715,2,19.98106083931442
2023-11-08,P2,S1,24,22.0,17.0,19.142857142857142,2,20.39575982633469
2023-11-09,P3,S2,21,21.0,18.0,19.142857142857142,3,20.387762443622364
2023-11-09,P1,S1,15,27.0,30.0,20.0,3,19.832238326230517
2023-11-09,P1,S2,21,22.0,12.0,21.142857142857142,3,20.143939535639717
2023-11-09,P2,S1,15,24.0,10.0,21.714285714285715,3,18.329747640768204
2023-11-09,P2,S2,16,18.0,23.0,21.428571428571427,3,19.42221526926103
